"","region","codigo_comuna","comuna","poblacion","semana","new_cases_sint","new_cases","Oportunidad","dia"
"721","Coquimbo",4106,"Vicuna",29741,23,0,2,0,2020-06-04
"722","Coquimbo",4201,"Illapel",32801,17,0,0,NA,2020-04-23
"723","Coquimbo",4201,"Illapel",32801,18,1,1,1,2020-04-30
"724","Coquimbo",4201,"Illapel",32801,19,0,0,NA,2020-05-07
"725","Coquimbo",4201,"Illapel",32801,20,0,0,NA,2020-05-14
"726","Coquimbo",4201,"Illapel",32801,21,0,0,NA,2020-05-21
"727","Coquimbo",4201,"Illapel",32801,22,4,4,1,2020-05-28
"728","Coquimbo",4201,"Illapel",32801,23,4,12,0.333333333333333,2020-06-04
"729","Coquimbo",4202,"Canela",9546,17,0,0,NA,2020-04-23
"730","Coquimbo",4202,"Canela",9546,18,0,0,NA,2020-04-30
"731","Coquimbo",4202,"Canela",9546,19,0,0,NA,2020-05-07
"732","Coquimbo",4202,"Canela",9546,20,0,0,NA,2020-05-14
"733","Coquimbo",4202,"Canela",9546,21,0,0,NA,2020-05-21
"734","Coquimbo",4202,"Canela",9546,22,0,0,NA,2020-05-28
"735","Coquimbo",4202,"Canela",9546,23,0,1,0,2020-06-04
"736","Coquimbo",4203,"Los Vilos",23374,17,0,0,NA,2020-04-23
"737","Coquimbo",4203,"Los Vilos",23374,18,0,0,NA,2020-04-30
"738","Coquimbo",4203,"Los Vilos",23374,19,0,0,NA,2020-05-07
"739","Coquimbo",4203,"Los Vilos",23374,20,0,0,NA,2020-05-14
"740","Coquimbo",4203,"Los Vilos",23374,21,0,0,NA,2020-05-21
"741","Coquimbo",4203,"Los Vilos",23374,22,0,3,0,2020-05-28
"742","Coquimbo",4203,"Los Vilos",23374,23,0,2,0,2020-06-04
"743","Coquimbo",4204,"Salamanca",29110,17,0,0,NA,2020-04-23
"744","Coquimbo",4204,"Salamanca",29110,18,1,1,1,2020-04-30
"745","Coquimbo",4204,"Salamanca",29110,19,0,1,0,2020-05-07
"746","Coquimbo",4204,"Salamanca",29110,20,-2,0,NA,2020-05-14
"747","Coquimbo",4204,"Salamanca",29110,21,0,1,0,2020-05-21
"748","Coquimbo",4204,"Salamanca",29110,22,3,5,0.6,2020-05-28
"749","Coquimbo",4204,"Salamanca",29110,23,5,15,0.333333333333333,2020-06-04
"750","Coquimbo",4301,"Ovalle",121269,17,0,0,NA,2020-04-23
"751","Coquimbo",4301,"Ovalle",121269,18,1,1,1,2020-04-30
"752","Coquimbo",4301,"Ovalle",121269,19,6,8,0.75,2020-05-07
"753","Coquimbo",4301,"Ovalle",121269,20,10,13,0.769230769230769,2020-05-14
"754","Coquimbo",4301,"Ovalle",121269,21,0,11,0,2020-05-21
"755","Coquimbo",4301,"Ovalle",121269,22,14,40,0.35,2020-05-28
"756","Coquimbo",4301,"Ovalle",121269,23,30,86,0.348837209302326,2020-06-04
"757","Coquimbo",4302,"Combarbala",13884,17,0,0,NA,2020-04-23
"758","Coquimbo",4302,"Combarbala",13884,18,0,0,NA,2020-04-30
"759","Coquimbo",4302,"Combarbala",13884,19,0,2,0,2020-05-07
"760","Coquimbo",4302,"Combarbala",13884,20,3,3,1,2020-05-14
"761","Coquimbo",4302,"Combarbala",13884,21,0,1,0,2020-05-21
"762","Coquimbo",4302,"Combarbala",13884,22,3,5,0.6,2020-05-28
"763","Coquimbo",4302,"Combarbala",13884,23,3,6,0.5,2020-06-04
"764","Coquimbo",4303,"Monte Patria",32527,17,0,0,NA,2020-04-23
"765","Coquimbo",4303,"Monte Patria",32527,18,0,0,NA,2020-04-30
"766","Coquimbo",4303,"Monte Patria",32527,19,0,0,NA,2020-05-07
"767","Coquimbo",4303,"Monte Patria",32527,20,1,1,1,2020-05-14
"768","Coquimbo",4303,"Monte Patria",32527,21,1,3,0.333333333333333,2020-05-21
"769","Coquimbo",4303,"Monte Patria",32527,22,3,14,0.214285714285714,2020-05-28
"770","Coquimbo",4303,"Monte Patria",32527,23,2,13,0.153846153846154,2020-06-04
"771","Coquimbo",4304,"Punitaqui",12165,17,0,0,NA,2020-04-23
"772","Coquimbo",4304,"Punitaqui",12165,18,1,1,1,2020-04-30
"773","Coquimbo",4304,"Punitaqui",12165,19,2,3,0.666666666666667,2020-05-07
"774","Coquimbo",4304,"Punitaqui",12165,20,0,0,NA,2020-05-14
"775","Coquimbo",4304,"Punitaqui",12165,21,0,1,0,2020-05-21
"776","Coquimbo",4304,"Punitaqui",12165,22,1,1,1,2020-05-28
"777","Coquimbo",4304,"Punitaqui",12165,23,1,9,0.111111111111111,2020-06-04
"778","Coquimbo",4305,"Rio Hurtado",4372,17,0,0,NA,2020-04-23
"779","Coquimbo",4305,"Rio Hurtado",4372,18,0,0,NA,2020-04-30
"780","Coquimbo",4305,"Rio Hurtado",4372,19,0,0,NA,2020-05-07
"781","Coquimbo",4305,"Rio Hurtado",4372,20,0,0,NA,2020-05-14
"782","Coquimbo",4305,"Rio Hurtado",4372,21,0,0,NA,2020-05-21
"783","Coquimbo",4305,"Rio Hurtado",4372,22,3,3,1,2020-05-28
"784","Coquimbo",4305,"Rio Hurtado",4372,23,2,3,0.666666666666667,2020-06-04
"785","Los Lagos",10101,"Puerto Montt",269398,17,0,0,NA,2020-04-23
"786","Los Lagos",10101,"Puerto Montt",269398,18,0,0,NA,2020-04-30
"787","Los Lagos",10101,"Puerto Montt",269398,19,2,2,1,2020-05-07
"788","Los Lagos",10101,"Puerto Montt",269398,20,0,1,0,2020-05-14
"789","Los Lagos",10101,"Puerto Montt",269398,21,20,22,0.909090909090909,2020-05-21
"790","Los Lagos",10101,"Puerto Montt",269398,22,8,11,0.727272727272727,2020-05-28
"791","Los Lagos",10101,"Puerto Montt",269398,23,8,20,0.4,2020-06-04
"792","Los Lagos",10102,"Calbuco",36744,17,0,0,NA,2020-04-23
"793","Los Lagos",10102,"Calbuco",36744,18,0,0,NA,2020-04-30
"794","Los Lagos",10102,"Calbuco",36744,19,1,1,1,2020-05-07
"795","Los Lagos",10102,"Calbuco",36744,20,0,0,NA,2020-05-14
"796","Los Lagos",10102,"Calbuco",36744,21,0,0,NA,2020-05-21
"797","Los Lagos",10102,"Calbuco",36744,22,0,0,NA,2020-05-28
"798","Los Lagos",10102,"Calbuco",36744,23,0,0,NA,2020-06-04
"799","Los Lagos",10103,"Cochamo",4006,17,0,0,NA,2020-04-23
"800","Los Lagos",10103,"Cochamo",4006,18,0,0,NA,2020-04-30
"801","Los Lagos",10103,"Cochamo",4006,19,0,0,NA,2020-05-07
"802","Los Lagos",10103,"Cochamo",4006,20,0,0,NA,2020-05-14
"803","Los Lagos",10103,"Cochamo",4006,21,0,0,NA,2020-05-21
"804","Los Lagos",10103,"Cochamo",4006,22,0,0,NA,2020-05-28
"805","Los Lagos",10103,"Cochamo",4006,23,0,0,NA,2020-06-04
"806","Los Lagos",10104,"Fresia",12656,17,0,0,NA,2020-04-23
"807","Los Lagos",10104,"Fresia",12656,18,0,0,NA,2020-04-30
"808","Los Lagos",10104,"Fresia",12656,19,0,0,NA,2020-05-07
"809","Los Lagos",10104,"Fresia",12656,20,0,0,NA,2020-05-14
"810","Los Lagos",10104,"Fresia",12656,21,0,0,NA,2020-05-21
"811","Los Lagos",10104,"Fresia",12656,22,0,0,NA,2020-05-28
"812","Los Lagos",10104,"Fresia",12656,23,0,0,NA,2020-06-04
"813","Los Lagos",10105,"Frutillar",20223,17,0,0,NA,2020-04-23
"814","Los Lagos",10105,"Frutillar",20223,18,0,0,NA,2020-04-30
"815","Los Lagos",10105,"Frutillar",20223,19,0,0,NA,2020-05-07
"816","Los Lagos",10105,"Frutillar",20223,20,0,0,NA,2020-05-14
"817","Los Lagos",10105,"Frutillar",20223,21,2,2,1,2020-05-21
"818","Los Lagos",10105,"Frutillar",20223,22,1,1,1,2020-05-28
"819","Los Lagos",10105,"Frutillar",20223,23,0,0,NA,2020-06-04
"820","Los Lagos",10106,"Los Muermos",17817,17,0,0,NA,2020-04-23
"821","Los Lagos",10106,"Los Muermos",17817,18,0,0,NA,2020-04-30
"822","Los Lagos",10106,"Los Muermos",17817,19,1,1,1,2020-05-07
"823","Los Lagos",10106,"Los Muermos",17817,20,0,0,NA,2020-05-14
"824","Los Lagos",10106,"Los Muermos",17817,21,0,0,NA,2020-05-21
"825","Los Lagos",10106,"Los Muermos",17817,22,0,0,NA,2020-05-28
"826","Los Lagos",10106,"Los Muermos",17817,23,0,0,NA,2020-06-04
"827","Los Lagos",10107,"Llanquihue",18621,17,0,0,NA,2020-04-23
"828","Los Lagos",10107,"Llanquihue",18621,18,0,0,NA,2020-04-30
"829","Los Lagos",10107,"Llanquihue",18621,19,5,5,1,2020-05-07
"830","Los Lagos",10107,"Llanquihue",18621,20,0,0,NA,2020-05-14
"831","Los Lagos",10107,"Llanquihue",18621,21,0,0,NA,2020-05-21
"832","Los Lagos",10107,"Llanquihue",18621,22,0,0,NA,2020-05-28
"833","Los Lagos",10107,"Llanquihue",18621,23,0,0,NA,2020-06-04
"834","Los Lagos",10108,"Maullin",14894,17,0,0,NA,2020-04-23
"835","Los Lagos",10108,"Maullin",14894,18,0,0,NA,2020-04-30
"836","Los Lagos",10108,"Maullin",14894,19,0,0,NA,2020-05-07
"837","Los Lagos",10108,"Maullin",14894,20,2,2,1,2020-05-14
"838","Los Lagos",10108,"Maullin",14894,21,1,1,1,2020-05-21
"839","Los Lagos",10108,"Maullin",14894,22,0,0,NA,2020-05-28
"840","Los Lagos",10108,"Maullin",14894,23,0,0,NA,2020-06-04
"841","Los Lagos",10109,"Puerto Varas",48620,17,0,0,NA,2020-04-23
"842","Los Lagos",10109,"Puerto Varas",48620,18,0,0,NA,2020-04-30
"843","Los Lagos",10109,"Puerto Varas",48620,19,0,0,NA,2020-05-07
"844","Los Lagos",10109,"Puerto Varas",48620,20,1,1,1,2020-05-14
"845","Los Lagos",10109,"Puerto Varas",48620,21,3,4,0.75,2020-05-21
"846","Los Lagos",10109,"Puerto Varas",48620,22,0,1,0,2020-05-28
"847","Los Lagos",10109,"Puerto Varas",48620,23,7,7,1,2020-06-04
"848","Los Lagos",10201,"Castro",47607,17,0,0,NA,2020-04-23
"849","Los Lagos",10201,"Castro",47607,18,0,0,NA,2020-04-30
"850","Los Lagos",10201,"Castro",47607,19,0,0,NA,2020-05-07
"851","Los Lagos",10201,"Castro",47607,20,0,0,NA,2020-05-14
"852","Los Lagos",10201,"Castro",47607,21,0,0,NA,2020-05-21
"853","Los Lagos",10201,"Castro",47607,22,0,0,NA,2020-05-28
"854","Los Lagos",10201,"Castro",47607,23,0,0,NA,2020-06-04
"855","Los Lagos",10202,"Ancud",42458,17,0,0,NA,2020-04-23
"856","Los Lagos",10202,"Ancud",42458,18,5,5,1,2020-04-30
"857","Los Lagos",10202,"Ancud",42458,19,15,25,0.6,2020-05-07
"858","Los Lagos",10202,"Ancud",42458,20,6,6,1,2020-05-14
"859","Los Lagos",10202,"Ancud",42458,21,0,0,NA,2020-05-21
"860","Los Lagos",10202,"Ancud",42458,22,0,0,NA,2020-05-28
"861","Los Lagos",10202,"Ancud",42458,23,1,1,1,2020-06-04
"862","Los Lagos",10203,"Chonchi",16013,17,0,0,NA,2020-04-23
"863","Los Lagos",10203,"Chonchi",16013,18,0,0,NA,2020-04-30
"864","Los Lagos",10203,"Chonchi",16013,19,0,0,NA,2020-05-07
"865","Los Lagos",10203,"Chonchi",16013,20,0,0,NA,2020-05-14
"866","Los Lagos",10203,"Chonchi",16013,21,0,0,NA,2020-05-21
"867","Los Lagos",10203,"Chonchi",16013,22,0,0,NA,2020-05-28
"868","Los Lagos",10203,"Chonchi",16013,23,0,0,NA,2020-06-04
"869","Los Lagos",10204,"Curaco de Velez",4066,17,0,0,NA,2020-04-23
"870","Los Lagos",10204,"Curaco de Velez",4066,18,0,0,NA,2020-04-30
"871","Los Lagos",10204,"Curaco de Velez",4066,19,0,0,NA,2020-05-07
"872","Los Lagos",10204,"Curaco de Velez",4066,20,0,0,NA,2020-05-14
"873","Los Lagos",10204,"Curaco de Velez",4066,21,0,0,NA,2020-05-21
"874","Los Lagos",10204,"Curaco de Velez",4066,22,0,0,NA,2020-05-28
"875","Los Lagos",10204,"Curaco de Velez",4066,23,0,0,NA,2020-06-04
"876","Los Lagos",10205,"Dalcahue",15069,17,0,0,NA,2020-04-23
"877","Los Lagos",10205,"Dalcahue",15069,18,0,0,NA,2020-04-30
"878","Los Lagos",10205,"Dalcahue",15069,19,0,0,NA,2020-05-07
"879","Los Lagos",10205,"Dalcahue",15069,20,0,0,NA,2020-05-14
"880","Los Lagos",10205,"Dalcahue",15069,21,2,4,0.5,2020-05-21
"881","Los Lagos",10205,"Dalcahue",15069,22,0,0,NA,2020-05-28
"882","Los Lagos",10205,"Dalcahue",15069,23,0,0,NA,2020-06-04
"883","Los Lagos",10206,"Puqueldon",4201,17,0,0,NA,2020-04-23
"884","Los Lagos",10206,"Puqueldon",4201,18,0,0,NA,2020-04-30
"885","Los Lagos",10206,"Puqueldon",4201,19,0,0,NA,2020-05-07
"886","Los Lagos",10206,"Puqueldon",4201,20,0,0,NA,2020-05-14
"887","Los Lagos",10206,"Puqueldon",4201,21,0,0,NA,2020-05-21
"888","Los Lagos",10206,"Puqueldon",4201,22,0,0,NA,2020-05-28
"889","Los Lagos",10206,"Puqueldon",4201,23,0,0,NA,2020-06-04
"890","Los Lagos",10207,"Queilen",5543,17,0,0,NA,2020-04-23
"891","Los Lagos",10207,"Queilen",5543,18,0,0,NA,2020-04-30
"892","Los Lagos",10207,"Queilen",5543,19,0,0,NA,2020-05-07
"893","Los Lagos",10207,"Queilen",5543,20,0,0,NA,2020-05-14
"894","Los Lagos",10207,"Queilen",5543,21,0,0,NA,2020-05-21
"895","Los Lagos",10207,"Queilen",5543,22,0,0,NA,2020-05-28
"896","Los Lagos",10207,"Queilen",5543,23,0,0,NA,2020-06-04
"897","Los Lagos",10208,"Quellon",29309,17,0,0,NA,2020-04-23
"898","Los Lagos",10208,"Quellon",29309,18,1,1,1,2020-04-30
"899","Los Lagos",10208,"Quellon",29309,19,0,0,NA,2020-05-07
"900","Los Lagos",10208,"Quellon",29309,20,0,0,NA,2020-05-14
"901","Los Lagos",10208,"Quellon",29309,21,0,0,NA,2020-05-21
"902","Los Lagos",10208,"Quellon",29309,22,0,0,NA,2020-05-28
"903","Los Lagos",10208,"Quellon",29309,23,0,0,NA,2020-06-04
"904","Los Lagos",10209,"Quemchi",8783,17,0,0,NA,2020-04-23
"905","Los Lagos",10209,"Quemchi",8783,18,0,0,NA,2020-04-30
"906","Los Lagos",10209,"Quemchi",8783,19,0,0,NA,2020-05-07
"907","Los Lagos",10209,"Quemchi",8783,20,0,0,NA,2020-05-14
"908","Los Lagos",10209,"Quemchi",8783,21,1,1,1,2020-05-21
"909","Los Lagos",10209,"Quemchi",8783,22,6,7,0.857142857142857,2020-05-28
"910","Los Lagos",10209,"Quemchi",8783,23,0,0,NA,2020-06-04
"911","Los Lagos",10210,"Quinchao",8298,17,0,0,NA,2020-04-23
"912","Los Lagos",10210,"Quinchao",8298,18,0,0,NA,2020-04-30
"913","Los Lagos",10210,"Quinchao",8298,19,0,0,NA,2020-05-07
"914","Los Lagos",10210,"Quinchao",8298,20,0,0,NA,2020-05-14
"915","Los Lagos",10210,"Quinchao",8298,21,0,0,NA,2020-05-21
"916","Los Lagos",10210,"Quinchao",8298,22,0,0,NA,2020-05-28
"917","Los Lagos",10210,"Quinchao",8298,23,0,0,NA,2020-06-04
"918","Los Lagos",10301,"Osorno",173410,17,6,4,NA,2020-04-23
"919","Los Lagos",10301,"Osorno",173410,18,9,9,1,2020-04-30
"920","Los Lagos",10301,"Osorno",173410,19,3,4,0.75,2020-05-07
"921","Los Lagos",10301,"Osorno",173410,20,1,1,1,2020-05-14
"922","Los Lagos",10301,"Osorno",173410,21,1,0,NA,2020-05-21
"923","Los Lagos",10301,"Osorno",173410,22,8,14,0.571428571428571,2020-05-28
"924","Los Lagos",10301,"Osorno",173410,23,7,8,0.875,2020-06-04
"925","Los Lagos",10302,"Puerto Octay",9192,17,1,2,0.5,2020-04-23
"926","Los Lagos",10302,"Puerto Octay",9192,18,0,0,NA,2020-04-30
"927","Los Lagos",10302,"Puerto Octay",9192,19,0,0,NA,2020-05-07
"928","Los Lagos",10302,"Puerto Octay",9192,20,0,0,NA,2020-05-14
"929","Los Lagos",10302,"Puerto Octay",9192,21,0,0,NA,2020-05-21
"930","Los Lagos",10302,"Puerto Octay",9192,22,0,0,NA,2020-05-28
"931","Los Lagos",10302,"Puerto Octay",9192,23,0,0,NA,2020-06-04
"932","Los Lagos",10303,"Purranque",21080,17,0,0,NA,2020-04-23
"933","Los Lagos",10303,"Purranque",21080,18,0,4,0,2020-04-30
"934","Los Lagos",10303,"Purranque",21080,19,0,0,NA,2020-05-07
"935","Los Lagos",10303,"Purranque",21080,20,0,0,NA,2020-05-14
"936","Los Lagos",10303,"Purranque",21080,21,3,3,1,2020-05-21
"937","Los Lagos",10303,"Purranque",21080,22,1,4,0.25,2020-05-28
"938","Los Lagos",10303,"Purranque",21080,23,1,2,0.5,2020-06-04
"939","Los Lagos",10304,"Puyehue",11787,17,1,1,1,2020-04-23
"940","Los Lagos",10304,"Puyehue",11787,18,0,0,NA,2020-04-30
"941","Los Lagos",10304,"Puyehue",11787,19,0,0,NA,2020-05-07
"942","Los Lagos",10304,"Puyehue",11787,20,0,0,NA,2020-05-14
"943","Los Lagos",10304,"Puyehue",11787,21,0,0,NA,2020-05-21
"944","Los Lagos",10304,"Puyehue",11787,22,1,2,0.5,2020-05-28
"945","Los Lagos",10304,"Puyehue",11787,23,0,0,NA,2020-06-04
"946","Los Lagos",10305,"Rio Negro",14275,17,0,0,NA,2020-04-23
"947","Los Lagos",10305,"Rio Negro",14275,18,1,3,0.333333333333333,2020-04-30
"948","Los Lagos",10305,"Rio Negro",14275,19,1,1,1,2020-05-07
"949","Los Lagos",10305,"Rio Negro",14275,20,0,0,NA,2020-05-14
"950","Los Lagos",10305,"Rio Negro",14275,21,1,1,1,2020-05-21
"951","Los Lagos",10305,"Rio Negro",14275,22,0,0,NA,2020-05-28
"952","Los Lagos",10305,"Rio Negro",14275,23,0,1,0,2020-06-04
"953","Los Lagos",10306,"San Juan de la Costa",7639,17,0,2,0,2020-04-23
"954","Los Lagos",10306,"San Juan de la Costa",7639,18,1,3,0.333333333333333,2020-04-30
"955","Los Lagos",10306,"San Juan de la Costa",7639,19,5,5,1,2020-05-07
"956","Los Lagos",10306,"San Juan de la Costa",7639,20,0,0,NA,2020-05-14
"957","Los Lagos",10306,"San Juan de la Costa",7639,21,0,0,NA,2020-05-21
"958","Los Lagos",10306,"San Juan de la Costa",7639,22,0,0,NA,2020-05-28
"959","Los Lagos",10306,"San Juan de la Costa",7639,23,0,0,NA,2020-06-04
"960","Los Lagos",10307,"San Pablo",10553,17,0,0,NA,2020-04-23
"961","Los Lagos",10307,"San Pablo",10553,18,1,1,1,2020-04-30
"962","Los Lagos",10307,"San Pablo",10553,19,0,0,NA,2020-05-07
"963","Los Lagos",10307,"San Pablo",10553,20,1,1,1,2020-05-14
"964","Los Lagos",10307,"San Pablo",10553,21,1,2,0.5,2020-05-21
"965","Los Lagos",10307,"San Pablo",10553,22,0,0,NA,2020-05-28
"966","Los Lagos",10307,"San Pablo",10553,23,0,0,NA,2020-06-04
"967","Los Lagos",10401,"Chaiten",5020,17,0,0,NA,2020-04-23
"968","Los Lagos",10401,"Chaiten",5020,18,0,0,NA,2020-04-30
"969","Los Lagos",10401,"Chaiten",5020,19,0,0,NA,2020-05-07
"970","Los Lagos",10401,"Chaiten",5020,20,0,0,NA,2020-05-14
"971","Los Lagos",10401,"Chaiten",5020,21,0,0,NA,2020-05-21
"972","Los Lagos",10401,"Chaiten",5020,22,0,0,NA,2020-05-28
"973","Los Lagos",10401,"Chaiten",5020,23,0,0,NA,2020-06-04
"974","Los Lagos",10402,"Futaleufu",2806,17,0,0,NA,2020-04-23
"975","Los Lagos",10402,"Futaleufu",2806,18,0,0,NA,2020-04-30
"976","Los Lagos",10402,"Futaleufu",2806,19,0,0,NA,2020-05-07
"977","Los Lagos",10402,"Futaleufu",2806,20,0,0,NA,2020-05-14
"978","Los Lagos",10402,"Futaleufu",2806,21,0,0,NA,2020-05-21
"979","Los Lagos",10402,"Futaleufu",2806,22,0,0,NA,2020-05-28
"980","Los Lagos",10402,"Futaleufu",2806,23,0,0,NA,2020-06-04
"981","Los Lagos",10403,"Hualaihue",9525,17,0,0,NA,2020-04-23
"982","Los Lagos",10403,"Hualaihue",9525,18,0,0,NA,2020-04-30
"983","Los Lagos",10403,"Hualaihue",9525,19,0,0,NA,2020-05-07
"984","Los Lagos",10403,"Hualaihue",9525,20,0,0,NA,2020-05-14
"985","Los Lagos",10403,"Hualaihue",9525,21,0,0,NA,2020-05-21
"986","Los Lagos",10403,"Hualaihue",9525,22,0,0,NA,2020-05-28
"987","Los Lagos",10403,"Hualaihue",9525,23,0,0,NA,2020-06-04
"988","Los Lagos",10404,"Palena",1827,17,0,0,NA,2020-04-23
"989","Los Lagos",10404,"Palena",1827,18,0,0,NA,2020-04-30
"990","Los Lagos",10404,"Palena",1827,19,0,0,NA,2020-05-07
"991","Los Lagos",10404,"Palena",1827,20,0,0,NA,2020-05-14
"992","Los Lagos",10404,"Palena",1827,21,0,0,NA,2020-05-21
"993","Los Lagos",10404,"Palena",1827,22,0,0,NA,2020-05-28
"994","Los Lagos",10404,"Palena",1827,23,0,0,NA,2020-06-04
"995","Los Ríos",14101,"Valdivia",176774,17,0,2,0,2020-04-23
"996","Los Ríos",14101,"Valdivia",176774,18,2,11,0.181818181818182,2020-04-30
"997","Los Ríos",14101,"Valdivia",176774,19,0,1,0,2020-05-07
"998","Los Ríos",14101,"Valdivia",176774,20,1,1,1,2020-05-14
"999","Los Ríos",14101,"Valdivia",176774,21,6,7,0.857142857142857,2020-05-21
"1000","Los Ríos",14101,"Valdivia",176774,22,11,14,0.785714285714286,2020-05-28
"1001","Los Ríos",14101,"Valdivia",176774,23,4,7,0.571428571428571,2020-06-04
"1002","Los Ríos",14102,"Corral",5447,17,0,0,NA,2020-04-23
"1003","Los Ríos",14102,"Corral",5447,18,0,0,NA,2020-04-30
"1004","Los Ríos",14102,"Corral",5447,19,1,1,1,2020-05-07
"1005","Los Ríos",14102,"Corral",5447,20,0,0,NA,2020-05-14
"1006","Los Ríos",14102,"Corral",5447,21,2,2,1,2020-05-21
"1007","Los Ríos",14102,"Corral",5447,22,0,0,NA,2020-05-28
"1008","Los Ríos",14102,"Corral",5447,23,3,5,0.6,2020-06-04
"1009","Los Ríos",14103,"Lanco",17652,17,0,0,NA,2020-04-23
"1010","Los Ríos",14103,"Lanco",17652,18,1,2,0.5,2020-04-30
"1011","Los Ríos",14103,"Lanco",17652,19,0,0,NA,2020-05-07
"1012","Los Ríos",14103,"Lanco",17652,20,0,0,NA,2020-05-14
"1013","Los Ríos",14103,"Lanco",17652,21,0,0,NA,2020-05-21
"1014","Los Ríos",14103,"Lanco",17652,22,0,0,NA,2020-05-28
"1015","Los Ríos",14103,"Lanco",17652,23,0,1,0,2020-06-04
"1016","Los Ríos",14104,"Los Lagos",20518,17,0,0,NA,2020-04-23
"1017","Los Ríos",14104,"Los Lagos",20518,18,0,0,NA,2020-04-30
"1018","Los Ríos",14104,"Los Lagos",20518,19,0,0,NA,2020-05-07
"1019","Los Ríos",14104,"Los Lagos",20518,20,0,0,NA,2020-05-14
"1020","Los Ríos",14104,"Los Lagos",20518,21,1,2,0.5,2020-05-21
"1021","Los Ríos",14104,"Los Lagos",20518,22,4,4,1,2020-05-28
"1022","Los Ríos",14104,"Los Lagos",20518,23,1,1,1,2020-06-04
"1023","Los Ríos",14105,"Mafil",7389,17,0,0,NA,2020-04-23
"1024","Los Ríos",14105,"Mafil",7389,18,0,0,NA,2020-04-30
"1025","Los Ríos",14105,"Mafil",7389,19,0,0,NA,2020-05-07
"1026","Los Ríos",14105,"Mafil",7389,20,0,0,NA,2020-05-14
"1027","Los Ríos",14105,"Mafil",7389,21,0,0,NA,2020-05-21
"1028","Los Ríos",14105,"Mafil",7389,22,0,0,NA,2020-05-28
"1029","Los Ríos",14105,"Mafil",7389,23,0,0,NA,2020-06-04
"1030","Los Ríos",14106,"Mariquina",23250,17,0,0,NA,2020-04-23
"1031","Los Ríos",14106,"Mariquina",23250,18,0,0,NA,2020-04-30
"1032","Los Ríos",14106,"Mariquina",23250,19,2,2,1,2020-05-07
"1033","Los Ríos",14106,"Mariquina",23250,20,0,0,NA,2020-05-14
"1034","Los Ríos",14106,"Mariquina",23250,21,0,0,NA,2020-05-21
"1035","Los Ríos",14106,"Mariquina",23250,22,1,1,1,2020-05-28
"1036","Los Ríos",14106,"Mariquina",23250,23,0,0,NA,2020-06-04
"1037","Los Ríos",14107,"Paillaco",20798,17,0,0,NA,2020-04-23
"1038","Los Ríos",14107,"Paillaco",20798,18,0,0,NA,2020-04-30
"1039","Los Ríos",14107,"Paillaco",20798,19,0,0,NA,2020-05-07
"1040","Los Ríos",14107,"Paillaco",20798,20,0,0,NA,2020-05-14
"1041","Los Ríos",14107,"Paillaco",20798,21,10,17,0.588235294117647,2020-05-21
"1042","Los Ríos",14107,"Paillaco",20798,22,3,3,1,2020-05-28
"1043","Los Ríos",14107,"Paillaco",20798,23,0,0,NA,2020-06-04
"1044","Los Ríos",14108,"Panguipulli",35991,17,0,0,NA,2020-04-23
"1045","Los Ríos",14108,"Panguipulli",35991,18,0,0,NA,2020-04-30
"1046","Los Ríos",14108,"Panguipulli",35991,19,0,0,NA,2020-05-07
"1047","Los Ríos",14108,"Panguipulli",35991,20,0,1,0,2020-05-14
"1048","Los Ríos",14108,"Panguipulli",35991,21,2,3,0.666666666666667,2020-05-21
"1049","Los Ríos",14108,"Panguipulli",35991,22,4,4,1,2020-05-28
"1050","Los Ríos",14108,"Panguipulli",35991,23,12,12,1,2020-06-04
"1051","Los Ríos",14201,"La Union",39538,17,2,2,1,2020-04-23
"1052","Los Ríos",14201,"La Union",39538,18,2,7,0.285714285714286,2020-04-30
"1053","Los Ríos",14201,"La Union",39538,19,0,0,NA,2020-05-07
"1054","Los Ríos",14201,"La Union",39538,20,1,1,1,2020-05-14
"1055","Los Ríos",14201,"La Union",39538,21,0,0,NA,2020-05-21
"1056","Los Ríos",14201,"La Union",39538,22,1,1,1,2020-05-28
"1057","Los Ríos",14201,"La Union",39538,23,4,4,1,2020-06-04
"1058","Los Ríos",14202,"Futrono",15261,17,0,0,NA,2020-04-23
"1059","Los Ríos",14202,"Futrono",15261,18,0,0,NA,2020-04-30
"1060","Los Ríos",14202,"Futrono",15261,19,0,0,NA,2020-05-07
"1061","Los Ríos",14202,"Futrono",15261,20,2,2,1,2020-05-14
"1062","Los Ríos",14202,"Futrono",15261,21,9,9,1,2020-05-21
"1063","Los Ríos",14202,"Futrono",15261,22,3,4,0.75,2020-05-28
"1064","Los Ríos",14202,"Futrono",15261,23,3,3,1,2020-06-04
"1065","Los Ríos",14203,"Lago Ranco",10292,17,0,0,NA,2020-04-23
"1066","Los Ríos",14203,"Lago Ranco",10292,18,0,0,NA,2020-04-30
"1067","Los Ríos",14203,"Lago Ranco",10292,19,0,0,NA,2020-05-07
"1068","Los Ríos",14203,"Lago Ranco",10292,20,0,0,NA,2020-05-14
"1069","Los Ríos",14203,"Lago Ranco",10292,21,0,0,NA,2020-05-21
"1070","Los Ríos",14203,"Lago Ranco",10292,22,0,0,NA,2020-05-28
"1071","Los Ríos",14203,"Lago Ranco",10292,23,0,0,NA,2020-06-04
"1072","Los Ríos",14204,"Rio Bueno",32925,17,1,1,1,2020-04-23
